"Link","Name","Pos","Year","College","RAS","Alltime"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3351&ovl=Patriots"">Link</a>","Steve Hawkins","FS","1994","Western Michigan","10.00","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4977&ovl=Falcons"">Link</a>","Eugene Baker","WR","1999","Kent State","9.78","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5638&ovl=Raiders"">Link</a>","Chris Cooper","DE","2001","Nebraska-Omaha","9.81","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6119&ovl=Commanders"">Link</a>","Ladell Betts","RB","2002","Iowa","9.32","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6348&ovl=Texans"">Link</a>","Curry Burns","SS","2003","Louisville","8.66","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7577&ovl=Jets"">Link</a>","Nick Mangold","OC","2006","Ohio State","9.24","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8248&ovl=Rams"">Link</a>","Keenan Burton","WR","2008","Kentucky","9.17","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8263&ovl=Bears"">Link</a>","Kirk Barton","OT","2008","Ohio State","9.40","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8383&ovl=Raiders"">Link</a>","Tyvon Branch","CB","2008","Connecticut","9.04","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8644&ovl=Jets"">Link</a>","Matt Slauson","OG","2009","Nebraska","8.91","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=15243&ovl=Bengals"">Link</a>","Andrew Brown","DT","2018","Virginia","8.90","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=19872&ovl=Giants"">Link</a>","Darius Slayton","WR","2019","Auburn","8.91","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=23303&ovl=Packers"">Link</a>","Sean Clifford","QB","2023","Penn State","9.03","9.01"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2435&ovl=Bills"">Link</a>","John Fina","OG","1992","Arizona","10.00","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2583&ovl=Browns"">Link</a>","Rico Smith","WR","1992","Colorado","9.93","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5325&ovl=Chiefs"">Link</a>","Dante Hall","RB","2000","Texas A&M","9.42","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5367&ovl=Chiefs"">Link</a>","Frank Moreau","RB","2000","Louisville","9.62","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=6930&ovl=Lions"">Link</a>","Teddy Lehman","LB","2004","Oklahoma","9.25","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7257&ovl=Bears"">Link</a>","Rod Wilson","FS","2005","South Carolina","9.16","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7851&ovl=Browns"">Link</a>","Joe Thomas","OT","2007","Wisconsin","9.37","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8112&ovl=Lions"">Link</a>","Cliff Avril","DE","2008","Purdue","8.69","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8363&ovl=Ravens"">Link</a>","Tavares Gooden","LB","2008","Miami","8.76","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8841&ovl=Vikings"">Link</a>","Chris DeGeare","OG","2010","Wake Forest","9.06","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9342&ovl=Raiders"">Link</a>","David Ausberry","TE","2011","Southern California","8.78","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13875&ovl=Chargers"">Link</a>","Forrest Lamp","OT","2017","Western Kentucky","9.12","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=15704&ovl=Lions"">Link</a>","Da'Shawn Hand","DT","2018","Alabama","8.88","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=16106&ovl=Bears"">Link</a>","Tyrique Stevenson","CB","2023","Miami","8.93","9.00"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4652&ovl=Vikings"">Link</a>","Kailee Wong","DE","1998","Stanford","9.92","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4887&ovl=49ers"">Link</a>","Chike Okeafor","LB","1999","Purdue","9.82","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7072&ovl=Browns"">Link</a>","David McMillan","DE","2005","Kansas","9.01","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7446&ovl=Lions"">Link</a>","Ernie Sims","LB","2006","Florida State","8.73","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7600&ovl=Bengals"">Link</a>","Reggie McNeal","QB","2006","Texas A&M","8.81","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8607&ovl=Commanders"">Link</a>","Kevin Barnes","CB","2009","Maryland","9.18","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8963&ovl=Steelers"">Link</a>","Jason Worilds","LB","2010","Virginia Tech","8.99","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11183&ovl=Rams"">Link</a>","Demetrius Rhaney","OC","2014","Tennessee State","9.16","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13100&ovl=Ravens"">Link</a>","Willie Henry","DT","2016","Michigan","8.57","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=15676&ovl=Colts"">Link</a>","Josh Downs","WR","2023","North Carolina","8.99","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=18127&ovl=Giants"">Link</a>","George Asafo-Adjei","OG","2019","Kentucky","9.05","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=19348&ovl=Ravens"">Link</a>","Ben Mason","FB","2021","Michigan","8.96","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25012&ovl=Chargers"">Link</a>","Cam Hart","CB","2024","Notre Dame","9.00","8.99"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3481&ovl=Patriots"">Link</a>","Curtis Martin","RB","1995","Pittsburgh","9.35","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7874&ovl=Falcons"">Link</a>","Justin Blalock","OG","2007","Texas","9.01","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9361&ovl=Bengals"">Link</a>","Dontay Moch","LB","2011","Nevada","8.57","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9978&ovl=Seahawks"">Link</a>","Jaye Howard","DT","2012","Florida","8.71","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10115&ovl=Bengals"">Link</a>","Marvin Jones","WR","2012","California","8.86","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12700&ovl=Jaguars"">Link</a>","Jonathan Woodard","DE","2016","Central Arkansas","8.87","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12868&ovl=Lions"">Link</a>","Miles Killebrew","SS","2016","Southern Utah","8.20","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=15987&ovl=Broncos"">Link</a>","Drew Sanders","LB","2023","Arkansas","8.97","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=19395&ovl=Titans"">Link</a>","Dez Fitzpatrick","WR","2021","Louisville","8.81","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=20172&ovl=Bears"">Link</a>","Cole Kmet","TE","2020","Notre Dame","8.92","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=21084&ovl=Bills"">Link</a>","Terrel Bernard","LB","2022","Baylor","8.89","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=21322&ovl=Lions"">Link</a>","Chase Lucas","CB","2022","Arizona State","8.89","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=23287&ovl=Rams"">Link</a>","Jason Taylor II","SS","2023","Oklahoma State","8.91","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25185&ovl=Broncos"">Link</a>","Troy Franklin","WR","2024","Oregon","9.02","8.98"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7485&ovl=Broncos"">Link</a>","Jay Cutler","QB","2006","Vanderbilt","9.21","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8343&ovl=Broncos"">Link</a>","Ryan Clady","OT","2008","Boise State","9.36","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9046&ovl=Jaguars"">Link</a>","Larry Hart","LB","2010","Central Arkansas","8.86","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9224&ovl=Commanders"">Link</a>","Aldrick Robinson","WR","2011","Southern Methodist","8.92","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10121&ovl=Vikings"">Link</a>","Matt Kalil","OT","2012","Southern California","9.22","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11267&ovl=Jets"">Link</a>","Jace Amaro","TE","2014","Texas Tech","8.80","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11509&ovl=Falcons"">Link</a>","Prince Shembo","LB","2014","Notre Dame","8.74","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=11547&ovl=Bills"">Link</a>","Sammy Watkins","WR","2014","Clemson","8.45","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=12174&ovl=Cowboys"">Link</a>","Ryan Russell","DE","2015","Purdue","8.76","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=13327&ovl=Broncos"">Link</a>","Brendan Langley","CB","2017","Lamar","8.78","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=14970&ovl=Titans"">Link</a>","Taywan Taylor","WR","2017","Western Kentucky","8.70","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=18593&ovl=Raiders"">Link</a>","Jimmy Morrissey","OG","2021","Pittsburgh","8.99","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=21025&ovl=Chiefs"">Link</a>","Isiah Pacheco","RB","2022","Rutgers","8.85","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25192&ovl=Bengals"">Link</a>","Kris Jenkins","DT","2024","Michigan","8.99","8.97"
"<a   class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25006&ovl=Cardinals"">Link</a>","Elijah Jones","CB","2024","Boston College","8.96","8.97"
